# written by adit from ASE Phonons (q mesh 10x10x10, Gaussian width 0.5 THz). frequency [THz], DOS [1/THz]
        8.3573716841        0.0138346688
        8.4900717425        0.0144926685
        8.6227718009        0.0149560542
        8.7554718593        0.0153608000
        8.8881719176        0.0158855696
        9.0208719760        0.0167182264
        9.1535720344        0.0180137176
        9.2862720928        0.0198509721
        9.4189721512        0.0222001972
        9.5516722096        0.0249113217
        9.6843722680        0.0277283854
        9.8170723264        0.0303267171
        9.9497723848        0.0323644400
       10.0824724432        0.0335391013
       10.2151725016        0.0336418499
       10.3478725600        0.0326023197
       10.4805726183        0.0305166392
       10.6132726767        0.0276514267
       10.7459727351        0.0244205868
       10.8786727935        0.0213377130
       11.0113728519        0.0189504715
       11.1440729103        0.0177620353
       11.2767729687        0.0181420098
       11.4094730271        0.0202327510
       11.5421730855        0.0238700379
       11.6748731439        0.0285526526
       11.8075732023        0.0334979137
       11.9402732606        0.0377970988
       12.0729733190        0.0406399156
       12.2056733774        0.0415340709
       12.3383734358        0.0404340431
       12.4710734942        0.0377264400
       12.6037735526        0.0340831105
       12.7364736110        0.0302514470
       12.8691736694        0.0268708439
       13.0018737278        0.0243770833
       13.1345737862        0.0230033602
       13.2672738446        0.0228407695
       13.3999739030        0.0239051875
       13.5326739613        0.0261726583
       13.6653740197        0.0295756550
       13.7980740781        0.0339784448
       13.9307741365        0.0391594839
       14.0634741949        0.0448215520
       14.1961742533        0.0506332845
       14.3288743117        0.0562885528
       14.4615743701        0.0615606985
       14.5942744285        0.0663305376
       14.7269744869        0.0705786618
       14.8596745453        0.0743480870
       14.9923746036        0.0776955760
       15.1250746620        0.0806538704
       15.2577747204        0.0832215913
       15.3904747788        0.0853855773
       15.5231748372        0.0871666689
       15.6558748956        0.0886690721
       15.7885749540        0.0901090986
       15.9212750124        0.0918037392
       16.0539750708        0.0941134175
       16.1866751292        0.0973526561
       16.3193751876        0.1016990453
       16.4520752459        0.1071352136
       16.5847753043        0.1134456646
       16.7174753627        0.1202654147
       16.8501754211        0.1271541394
       16.9828754795        0.1336622976
       17.1155755379        0.1393690881
       17.2482755963        0.1438968502
       17.3809756547        0.1469252653
       17.5136757131        0.1482280374
       17.6463757715        0.1477347784
       17.7790758299        0.1455951629
       17.9117758883        0.1422084501
